,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
757,"Luis Angel ""El Flaco""",Hasta la Miel Amarga (feat. Grupo Firme),3D3W7rDsuJIAtjInwh6Moc,71,0.573,0.424,8,-5.192,1,0.0388,0.433,0.0,0.104,0.749,135.154,258356,4
758,Los 2 de la S,Nadie Como Tú,0cyP9Zil4WvqycKDRynmcP,70,0.923,0.354,10,-6.318,1,0.0819,0.334,2.32e-06,0.279,0.878,122.278,215400,4
759,Baby Smoove,"Losing My Mind, Pt.2",0vn8Vw0faNIgdVdpAw0JaS,62,0.493,0.586,1,-8.593,1,0.0932,0.125,3.2e-05,0.103,0.395,125.491,169032,5
760,The Weeknd,Hardest To Love,6kWxIqQDsKFYCJGbU4AjCX,69,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,211400,4
761,King Von,2 A.M.,3PjSkZGM7rpNPymaesfZte,63,0.942,0.69,8,-6.833,1,0.316,0.0655,0.0,0.0633,0.44,129.866,120333,4
762,Miracle Tones,528 Hz Dreamscape for Positive Transformation,4sjYK1CGjM95Y72qIJJQ8t,65,0.163,0.0677,5,-29.513,1,0.044,0.93,0.886,0.111,0.0393,142.955,135875,3
763,Lil Uzi Vert,That Way - Bonus Track,2ajzBr7vwHTEBeqDzcsNRC,64,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007,212354,4
764,Eslabon Armado,Tal Vez,7Aiq4g8tSExAM2qUNkiHbZ,64,0.373,0.645,8,-8.031,1,0.0342,0.414,0.0,0.09,0.554,182.956,270668,3
765,Vishal Casey,Appreciation,70w16KjhO0HQz6eqllKYJo,67,0.206,0.0132,7,-30.649,1,0.0406,0.99,0.974,0.108,0.0872,74.014,169000,3
766,Daddy Yankee,De Vuelta Pa' La Vuelta,7AUhck1sPy11OExQmDDx4P,72,0.665,0.94,5,-3.606,1,0.0553,0.434,0.0,0.0914,0.752,93.725,231593,4
767,Eslabon Armado,Mi Historia Entre Tus Dedos,4cNOvC1mAjWEABZTxx2psa,67,0.566,0.521,8,-6.511,1,0.0274,0.184,2.54e-06,0.122,0.197,129.972,398466,4
768,Rod Wave,Rags2Riches (feat. ATR Son Son),0qg0GJp7HSewRCVPP4fKGk,63,0.904,0.26,5,-17.57,0,0.101,0.277,0.0,0.121,0.231,117.967,167147,4
769,Conan Gray,Fight or Flight,0yfDVYKVKYrHknz9gVOlQr,67,0.397,0.552,0,-5.409,1,0.0567,0.363,0.0,0.076,0.569,142.528,171480,4
770,El Alfa,4K,4xI3U4sDj1TPmO9Iz5TkYp,68,0.925,0.9,3,-4.361,0,0.143,0.355,0.00608,0.124,0.804,120.031,201500,4
771,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,74,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,178994,4
772,The Weeknd,Too Late,2K9Ovn1o2bTGqbsABGC6m3,69,0.638,0.863,4,-5.221,0,0.132,0.052,5.46e-05,0.685,0.226,120.077,239973,4
773,Bee Gees,"Night Fever - From ""Saturday Night Fever"" Soundtrack",0qemIQjSxcKyf42VPfZnfa,72,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,212800,4
774,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),4XWaUb7mKRcJR5RPp4IIDr,67,0.581,0.674,8,-7.09,1,0.033,0.00187,3.01e-06,0.128,0.488,143.005,213572,4
775,Thundercat,Dragonball Durag,7eWGnKg4B44sbBPpQp4y2c,65,0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,181922,4
776,Gentrammel,Out Of My Mind,01UeBfllW39eaKdiCw556R,71,0.61,0.609,9,-7.193,1,0.0372,0.663,0.0,0.61,0.659,78.009,173846,4
777,Lauv,Feelings,0s26En1JoJhVj32vizElpA,72,0.7,0.392,9,-8.911,1,0.033,0.0578,0.0,0.0802,0.25,103.044,189907,4
778,The Happy Fits,She Wants Me (To Be Loved),0owmJNkGcGNq4hb6qt3ufd,65,0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.935,199413,4
779,Pop Smoke,Mannequin (feat. Lil Tjay),5eJpwQyirY5EEdNadHKRAM,69,0.683,0.799,1,-5.923,1,0.3,0.456,0.0,0.264,0.752,145.128,160560,4
780,MASN,Psycho!,56fkAaSu91c1E2k43wGPFC,68,0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,197217,4
781,Christian Nodal,Dime Cómo Quieres,4jcxBTrNvyqMJdMDyyjdYV,72,0.839,0.667,11,-3.961,0,0.031,0.322,0.0,0.244,0.878,124.889,171360,4
782,Gabby Barrett,I Hope (feat. Charlie Puth),5cYFwgA5dHoqR3xGnlr9ew,64,0.563,0.576,6,-6.495,1,0.0401,0.171,0.0,0.158,0.412,75.019,211605,4
783,Ed Sheeran,Afterglow,0E4Y1XIbs8GrAT1YqVy6dq,76,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,185487,4
784,Playboi Carti,New N3on,7ejepEh5DJ79YI6owGRfkk,65,0.888,0.833,6,-6.546,0,0.0737,0.0631,0.0,0.106,0.948,130.054,116361,4
785,Steve Lacy,Atomic Vomit,3YBfHJTZPHn5DqgMnD6g5g,64,0.667,0.532,2,-11.288,1,0.18,0.456,0.0122,0.12,0.882,86.576,90000,4
786,The Weeknd,Snowchild,3WlbeuhfRSqU7ylK2Ui5U7,68,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,247187,4
787,S1mba,Rover (feat. DTG),4slSrbTK1sNK4I1mDYEthf,77,0.613,0.624,11,-6.66,0,0.206,0.496,0.0,0.283,0.803,62.948,167917,5
788,The Kid LAROI,SO DONE,2gqWRRCXnma9L8xQ1RdemQ,68,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,126521,4
789,Dax,JOKER,0ww7SLn0UtlR9mzwFHGFuE,62,0.762,0.703,10,-7.951,0,0.306,0.206,0.0,0.0912,0.519,151.329,247178,4
790,Junior H,Se Quedan Viendo,5AZBBx9tnjEI5q7UyNpgra,69,0.426,0.628,8,-6.087,1,0.035,0.392,3.77e-05,0.115,0.325,175.179,197517,3
791,Marca MP,Mil Gracias Por Existir,1HAvMItHMFRlnrbOXZBL8X,68,0.552,0.263,0,-6.827,1,0.0454,0.737,0.0,0.491,0.858,130.698,225541,4
792,Los Dos Carnales,El Envidioso,53PoPAD389bBE4ePYuT95g,69,0.719,0.577,5,-5.326,1,0.0909,0.416,0.0,0.0972,0.861,78.77,191995,4
793,Myke Towers,Bandido,1xK1Gg9SxG8fy2Ya373oqb,74,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,232853,4
794,Miracle Tones,528 Hz Raise Positive Vibrations,7xFyYJ9ifCuJMJzOupVrJj,65,0.203,0.0737,5,-28.092,1,0.0785,0.979,0.962,0.139,0.0625,140.306,123797,4
795,Penelope Scott,Sweet Hibiscus Tea,4xoRJ2BJWRo5kFoEu4BpvC,64,0.664,0.283,5,-7.458,1,0.0498,0.87,0.0,0.345,0.558,110.375,145300,4
796,Remi Wolf,Disco Man,0T7aTl1t15HKHfwep4nANV,64,0.686,0.682,6,-7.656,0,0.0459,0.0443,0.0131,0.43,0.854,84.985,192000,4
797,Wilbur Soot,Jubilee Line,0F3kMN9OPXr0b5metJq2M1,66,0.412,0.254,2,-14.713,1,0.0481,0.967,0.00408,0.105,0.217,149.899,186309,4
798,Lizzy McAlpine,To the Mountains,2CK9xYMVdmJMPKZyArVbt4,64,0.461,0.147,4,-14.022,1,0.033,0.918,0.000638,0.0846,0.267,78.809,193800,1
799,Miracle Tones,528 Hz Heal Golden Chakra,2Eih0U4aJ8A9nTyc2kM7HP,65,0.153,0.0522,0,-27.804,1,0.0433,0.964,0.98,0.0893,0.0397,140.601,129062,4
800,Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,67,0.772,0.506,6,-6.558,0,0.139,0.0814,1.1e-05,0.182,0.456,127.894,200733,4
801,Skinny Atlas,you never meant it,4LMlIX9Y8qziRafzW30mGc,68,0.792,0.551,7,-5.769,1,0.037,0.307,0.0,0.101,0.45,103.967,117692,4
802,KAROL G,"Ay, DiOs Mío!",7x4ASXYEKfQBCewcZhK776,72,0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,189653,4
803,YoungBoy Never Broke Again,My Window (feat. Lil Wayne),7IECs9d4Rrlpa7tiHOCE1w,63,0.778,0.662,8,-6.081,0,0.308,0.187,0.0,0.116,0.571,149.935,192000,4
804,Lizzy McAlpine,Means Something,53taBvemC88CMHP2I1xAFX,66,0.429,0.2,8,-14.629,1,0.0512,0.825,1.7e-06,0.367,0.357,95.319,144632,4
805,Trippie Redd,Excitement,3WnTQDd9A3bpBfzCziElU9,66,0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,283270,4
806,Blake Rose,Gone,6sHxpnCerm9M6A5zaFFNfs,71,0.317,0.545,11,-6.439,0,0.0469,0.039,0.0,0.116,0.14,139.014,205462,5
807,Justin Bieber,Forever (feat. Post Malone & Clever),2ZlCGeK30BLRNSPC832pNZ,69,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98,219933,4
808,Alexandra Savior,Can't Help Myself,5Qh2q9g7iP4WXZofuX0WXZ,71,0.483,0.846,0,-6.235,1,0.0587,0.422,0.836,0.775,0.321,118.291,162944,4
809,Jeris Johnson,damn!,4JuYtPKJJk0HobzktzN4Qg,63,0.754,0.591,0,-7.341,1,0.0414,0.219,0.0188,0.209,0.859,119.96,114250,4
810,Fly By Midnight,Automatic (feat. Jake Miller),6FoUUkUM4fVdh5pLZyxgjz,70,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,157472,4
811,Kevin Gates,Power,6yKkkGw25k29PmdRPHO5vl,63,0.46,0.622,7,-6.884,1,0.112,0.136,2.88e-05,0.13,0.294,124.672,192413,4
812,Brent Cobb,Black Creek,4jB3Mw900goYibsFAueHph,62,0.537,0.365,0,-12.303,1,0.0331,0.563,0.0388,0.119,0.441,80.597,212454,4
813,5 Seconds of Summer,Easier,2bjUEg4jBtKBlPdNrTAppI,69,0.562,0.46,5,-4.173,1,0.259,0.476,0.0,0.107,0.623,176.055,158099,4
814,Taylor Swift,the lakes - bonus track,0eFQWVz0qIxDOvhLpZ40P7,67,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,211813,4
815,Eslabon Armado,Baby,3lbCkWmaQKphoT2ZWdQrQs,65,0.642,0.607,5,-8.766,0,0.0338,0.366,0.0,0.0875,0.72,105.393,278073,3
816,Croosh,RIP,3xa8ejQLxZNElGUc71yDZz,71,0.859,0.442,2,-12.83,1,0.254,0.639,7.76e-06,0.111,0.397,115.037,120160,4
817,Drake,From Florida With Love,0YkUwXxnTkeJBvt5upeEtP,64,0.787,0.477,6,-7.837,0,0.199,0.768,0.0,0.104,0.476,80.506,234783,4
818,Kid Cudi,Sad People,4nuAslShoN77tq12fzwjUq,65,0.636,0.647,5,-6.971,0,0.0381,0.247,0.00123,0.113,0.416,158.073,176027,4
819,Junior H,Psicodelica,6HzREffgQ16b7Rlrr6BY0m,68,0.686,0.615,9,-5.551,1,0.0245,0.365,6.24e-05,0.142,0.57,105.202,253606,3
820,Muscadine Bloodline,Pieces,73rxH6rYJQZtwfjKNb4mwZ,61,0.49,0.261,6,-11.495,1,0.042,0.864,0.0,0.106,0.47,123.85,196307,4
821,Kyle Exum,Bassthoven,00PYMeyU91Xt0j9UwmEpoX,68,0.805,0.735,9,-5.574,1,0.269,0.105,0.0,0.068,0.951,160.031,127594,4
822,Tyla Yaweh,High Right Now (feat. Wiz Khalifa) - Remix,5DPASDOoVakOcD8EIhb46T,66,0.737,0.548,4,-7.003,0,0.0498,0.0127,9.76e-06,0.176,0.156,160.058,175759,4
823,The Wrecks,Fvck Somebody,1GU6oaDhWaypMzfP51BYKo,61,0.574,0.624,6,-4.239,0,0.039,0.0233,0.0,0.504,0.555,142.09,181268,4
824,Sigala,Lasting Lover,0DmAvNCAK08oCi7miSZUIY,72,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,218359,4
825,Bazzi,Young & Alive,5RsKelNxucrDxgMbZ3vd3W,66,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,160465,4
826,King Von,Ride,0c5qAIcNy3jNIxmZXllp4V,65,0.596,0.594,2,-7.309,0,0.191,0.0239,0.0,0.125,0.354,161.985,142360,4
827,Cavetown,Sweet Tooth,6TCmU4U7Ooqep96bnYx5lH,65,0.57,0.31,0,-13.208,1,0.0316,0.255,2.03e-06,0.112,0.242,139.711,246250,4
828,Miracle Tones,528 Hz Meditation Music,5baUzaryxi8EfsQQdjW6wD,65,0.0738,0.025,0,-33.613,1,0.0491,0.98,0.715,0.0931,0.0362,76.329,137875,4
829,Bad Bunny,LA DROGA,67ACYA3UI6QMNtHX6b34wX,72,0.643,0.727,1,-5.506,1,0.0389,0.0439,0.0,0.123,0.295,90.019,162299,4
830,MemoTheMafioso,Go Getter,6pe6J4hf86MRWvbO735Wql,61,0.936,0.458,6,-7.997,0,0.386,0.138,0.0,0.046,0.416,100.005,143748,4
831,YoungBoy Never Broke Again,Drug Addiction,1jWHtG4UXwH7JkEGY559Pa,62,0.819,0.738,1,-5.159,0,0.186,0.47,0.0,0.117,0.676,139.957,164650,4
832,$NOT,BERETTA (feat. Wifisfuneral),0lB24x4SNbi8lLhUAsdoMO,63,0.807,0.564,6,-7.938,0,0.319,0.164,0.0,0.0804,0.225,96.004,160731,4
833,Eslabon Armado,Mi Vicio,6sGYPF1Ud3pYSyh28XOUp2,67,0.514,0.657,5,-7.786,1,0.0375,0.619,0.0,0.079,0.855,102.132,194002,3
834,Princess Nokia,I Like Him,68UU9oaQtMDnh6PRlW842H,66,0.893,0.579,9,-8.995,1,0.113,0.0641,0.000121,0.215,0.611,133.018,132453,4
835,RTB MB,Intro,6Ep56mDirnv1ORaxN061KY,62,0.79,0.506,1,-12.272,0,0.503,0.0266,0.0,0.121,0.514,130.006,136647,5
836,Blxst,Overrated,6Fc9IYSkbmVwv4dlzn8hJb,65,0.842,0.545,1,-5.993,1,0.172,0.625,0.00164,0.103,0.466,97.897,146939,4
837,Joyner Lucas,ADHD,4X4v3KtkUXwXvDBw5KS9cp,64,0.563,0.78,10,-6.663,1,0.0782,0.00525,8.16e-06,0.418,0.317,83.913,205872,4
838,Zach Bryan,Codeine Pills - Part One,3OBXZXFYDouFlKdlFO6NLC,61,0.716,0.306,6,-5.454,1,0.112,0.572,0.0,0.11,0.359,79.522,196179,4
839,Junior H,La Vi Llorar,3G8WaQkwVSwlcDGRHniG3w,66,0.471,0.293,11,-8.47,0,0.0313,0.768,0.00824,0.0981,0.243,140.056,285156,4
840,Playboi Carti,M3tamorphosis (feat. Kid Cudi),7zLMYtNJcabv4h4wBnjNQI,65,0.657,0.604,0,-6.045,1,0.0374,0.0213,0.0,0.156,0.122,73.933,312257,4
841,The Kid LAROI,WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,67,0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.119,0.334,90.146,183567,4
842,Haarper,Wtf U Mean,3PHt7AdVhjIMS5Yw5RIZKU,67,0.8,0.834,0,-3.809,1,0.0452,0.0823,0.325,0.0926,0.968,144.932,118034,4
843,Kameron Marlowe,Giving You Up - Acoustic,5NIGKX5at9iO87OyOHmoiV,62,0.683,0.351,7,-6.179,1,0.0273,0.832,0.0,0.0949,0.489,133.554,232040,3
844,Cautious Clay,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",6lIRYe72fn1pf7TNqfI0ul,60,0.818,0.623,9,-5.901,0,0.043,0.201,0.0,0.112,0.968,120.104,138000,4
845,Taylor Swift,happiness,73YUReisjb3A9ActdLLjJQ,67,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,315147,4
846,BTS,My Time,0YJFlxeHMUr9MxSDQVuQJA,72,0.674,0.641,0,-5.139,0,0.0339,0.149,0.0,0.0925,0.664,99.91,234458,4
847,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,67,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,237258,4
848,Bad Bunny,<3,4MZSqgwlE71CWZ6qQ3gkKm,71,0.631,0.665,10,-7.589,0,0.229,0.602,1.7e-06,0.152,0.634,80.353,157967,4
849,MASN,Hate Me!,6jmf4OxSGzdgthZruXtcqu,68,0.683,0.628,6,-6.512,1,0.123,0.659,0.0,0.106,0.356,142.06,154757,4
850,Lil Darkie,drink my piss you nasty slut yeah yeah,382QN9BKDfw4omKUWWevj8,63,0.68,0.986,9,0.977,1,0.427,0.0982,1.37e-05,0.39,0.853,170.213,79765,4
851,lilbubblegum,af1,14piiV64kkkkPPKKcb8I9d,69,0.578,0.629,1,-13.648,1,0.0645,0.0108,0.0954,0.155,0.236,139.993,141008,4
852,Junior H,Dias Nublados,7xQrt5TkFBBmlTEPJvXTH8,71,0.739,0.689,0,-4.859,0,0.0284,0.43,0.00318,0.102,0.4,99.984,221888,3
853,Taylor Swift,cowboy like me,1XjHRolIXL2M1EEOUsGGR4,66,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,275040,4
854,Marca MP,Me Estoy Enamorando - en Vivo,43UQAAZQB9eVlZhdz5pnt1,64,0.672,0.406,5,-8.361,1,0.0382,0.671,0.000258,0.308,0.909,155.722,173664,4
855,Wallows,OK,0APAKxMXB7jdDs4kw1l30y,65,0.72,0.625,7,-6.274,1,0.0362,0.0112,0.0076,0.0999,0.818,102.006,193293,4
856,Lauv,Mean It,3uc8AGNL0KbvISIrjnfRvN,71,0.746,0.45,7,-8.543,1,0.0873,0.0407,0.0,0.172,0.336,95.998,232853,4
857,Andy Grammer,Best of You (with Elle King),1RcA6iOi510XKkKMK13zsf,65,0.653,0.623,9,-5.989,1,0.0938,0.0515,0.0,0.0869,0.48,175.884,185393,4
858,Ozzy Osbourne,Mr. Crowley,2ov8L95QD25TLpZAZPYWXL,66,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,302648,4
859,Cash Cash,I Found You,3wYOGJYD31sLRmBgCvWxa4,67,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,167308,4
860,Chris Stapleton,Maggie's Song,50QWBrZFAhD6N4B0tbfET9,63,0.673,0.481,7,-8.743,1,0.0436,0.403,0.000526,0.192,0.475,133.106,211480,4
861,JVKE,Upside Down,5TpvLkESnw1g9wDz52efeO,67,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,114500,4
862,Phoebe Bridgers,ICU,0Jm0RTOlF7DsbQ689QclaF,64,0.511,0.649,2,-8.078,1,0.0318,0.418,0.00569,0.103,0.397,133.976,190093,4
863,Tevvez,Legend,05EG9LwFCVjkoYEWzsrHHO,76,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4
864,Stellar,Blur,16Azhyv8164hYxI8Ax3F5k,68,0.834,0.6,5,-5.433,1,0.0313,0.245,0.0,0.0694,0.694,125.954,131429,4
865,Dierks Bentley,Gone,7IhfjcaXuXCq20ZiAA7igK,62,0.521,0.746,6,-6.173,1,0.0351,0.00985,0.0,0.0741,0.473,149.977,205960,4
866,Dave East,Handsome,6ioJIbTdQEpbvkTdPuwhF5,63,0.852,0.613,0,-8.09,1,0.348,0.00929,0.0,0.0886,0.547,133.899,173056,4
867,Brent Faiyaz,Let Me Know,0dJhXJKZTpiaxTUc7uItIN,64,0.743,0.548,6,-6.545,0,0.0947,0.175,0.00018,0.088,0.558,85.017,215058,4
868,Lincoln,Saint Bernard,3JPnVN4wYlmQnuD7OgDx88,64,0.695,0.232,1,-11.01,1,0.0972,0.825,0.0,0.59,0.451,100.488,103343,4
869,Tems,Damages,3Xfwu3xtPqmJ4nM4jpBm8O,68,0.712,0.497,1,-8.106,1,0.431,0.528,2.65e-05,0.125,0.516,128.385,169412,5
870,Chase Rice,Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),1UYfAU2bwgjaM5rIIPQleC,62,0.627,0.678,2,-4.691,1,0.0294,0.185,0.0,0.374,0.724,100.032,160839,4
871,Ramirez,The fo Five,0p2GWx4qFzfq9UWd0SrODU,63,0.712,0.922,10,-5.261,0,0.0677,0.218,2.54e-05,0.604,0.709,176.078,201818,4
872,Tory Lanez,Stupid Again,1fPnUpoXCpD2NDI4vPVeLw,64,0.775,0.823,5,-4.941,0,0.0635,0.0881,0.0,0.309,0.65,120.059,174848,4
873,Glass Animals,Tangerine,40rOlDoGejXXF4B0BYsjx8,64,0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,200584,4
874,Jhené Aiko,None Of Your Concern (feat. Big Sean),75MSZRbAbQuzfUV3Pefvut,63,0.437,0.517,9,-9.329,0,0.225,0.856,0.0,0.109,0.373,82.757,259387,4
875,Lil Durk,Internet Sensation,7FRkzDzvNJZKUivOTyAmdp,64,0.669,0.584,1,-6.141,1,0.287,0.602,0.0,0.109,0.353,185.996,125726,4
876,RAT BOY,Who's Ready for Tomorrow,4mn5HdatHKN7iFGDes9G8i,70,0.751,0.74,9,-6.016,1,0.045,0.152,5.75e-05,0.0873,0.788,138.066,116161,4
877,Tyla Yaweh,Stuntin' On You (feat. DaBaby),341lTIxmhybbQsgydwJiFx,66,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,141123,3
878,Bruno Major,The Most Beautiful Thing,5unXHHcSQLGO19RuVqZB6d,71,0.806,0.362,7,-10.381,1,0.0345,0.535,0.045,0.111,0.42,127.502,235427,4
879,Matt Maltese,Krystal,5JJPfHpByZ66XsEyCNVi2p,66,0.521,0.509,3,-8.059,1,0.0276,0.738,0.784,0.119,0.37,153.563,220245,4
880,Banda MS de Sergio Lizárraga,Cerrando Ciclos,3fBJNawfhtgCmo58trRK2z,71,0.74,0.417,2,-5.713,1,0.038,0.192,8.43e-06,0.225,0.607,125.832,195453,4
881,Bad Bunny,MALDITA POBREZA,0Lsis3LB0XAK6XlTHXaJk2,68,0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,213609,4
882,iann dior,Pretty Girls,3fKdTr6Uv8HTb92Ih3QWxa,64,0.732,0.511,6,-6.779,1,0.0541,0.276,0.0,0.0916,0.62,96.946,133608,4
883,Gunna,MET GALA,4loM16743hROPC6uIJG6wM,64,0.873,0.577,1,-9.151,1,0.271,0.353,0.0,0.111,0.956,117.089,149133,4
884,Cuco,Piel Canela,7qBT9qcbtkLqrfm9LiTNB4,74,0.874,0.71,7,-8.366,1,0.0482,0.188,0.000889,0.276,0.9,116.972,102372,4
885,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,67,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,220043,4
886,Yung Gravy,yup!,4OUY3FgUqy3UAqDQHnsaa6,63,0.769,0.744,9,-4.934,1,0.0887,0.0784,0.00112,0.0784,0.592,160.118,189000,4
887,Xuitcasecity,Misunderstood,4zp8noasnK5XNuNojkVhiy,63,0.794,0.504,6,-5.95,1,0.0588,0.00898,0.0,0.0997,0.362,117.931,227797,4
888,ppcocaine,Hugh Hefner,4yzCXVdOKzt87w4bRItgNx,63,0.94,0.74,11,-7.849,1,0.171,0.00652,1.01e-05,0.0947,0.702,136.038,142075,4
889,KAI,Mmmh,5dntGTbUtmUO239wQ0k3yM,71,0.659,0.718,7,-5.607,0,0.0507,0.202,1.01e-06,0.2,0.297,136.96,192347,4
890,Martin Jensen,At Least I Had Fun,7jqXDgGWkV4w2ctdb2g59o,70,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,170614,4
891,Ozuna,Caramelo - Remix,67jvGGbJmOmVonlyX3mNkV,71,0.755,0.772,3,-4.539,0,0.154,0.0605,9.19e-05,0.223,0.586,168.062,233160,4
892,Eslabon Armado,Dame Tu Calor,4tKEWCeBSeiSJVB9ZURgUz,62,0.46,0.528,6,-8.491,1,0.0402,0.476,1.07e-06,0.146,0.579,98.351,245912,3
893,21 Savage,Brand New Draco,4V9ynsDPwHtdItksqjuRu0,63,0.697,0.709,11,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023,202420,4
894,ENHYPEN,Given-Taken,69WpV0U7OMNFGyq8I63dcC,71,0.631,0.649,8,-4.939,0,0.0377,0.17,0.0,0.321,0.459,108.07,183090,4
895,tana,14,4tOypmWdWF0VAjcKfrtpFk,63,0.497,0.491,1,-10.499,0,0.221,0.69,0.0,0.44,0.713,123.396,150826,4
896,The Weeknd,Scared To Live,4BGZF4oLbTL0pWm7C18pbv,68,0.504,0.498,0,-8.24,1,0.0499,0.131,0.0,0.0929,0.196,87.221,191307,4
897,Jessie Reyez,IMPORTED (with 6LACK),2shEeQzAAL3nnOXfB5pJXx,63,0.712,0.606,7,-4.262,1,0.0518,0.246,1.19e-06,0.109,0.329,111.089,225213,4
898,Junior H,Clave Ali,0rSlb6Ng6JobokQUPngjRE,70,0.649,0.704,10,-4.073,1,0.0364,0.311,1.61e-05,0.31,0.611,108.181,201873,4
899,Kid Cudi,The Void,2yg7MXp8nSPaf61HVkhEr3,63,0.464,0.459,7,-8.736,0,0.0314,0.365,0.28,0.117,0.0786,142.017,325413,4
900,Miracle Tones,432 Hz Healing Sleep Music,1u9LTPockjPQCvrpCmKYGl,65,0.153,0.0258,2,-28.761,1,0.0463,0.859,0.914,0.108,0.037,135.289,92000,3
901,FINNEAS,Let's Fall in Love for the Night,3n5te2xbUAPjzAnhLgA42z,68,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.918,190348,4
902,Lil Baby,Errbody,6eVxH9Kyanzrw636zJRPcw,63,0.887,0.606,2,-6.572,1,0.324,0.000407,0.0,0.151,0.272,139.995,210699,4
903,Flo Milli,Beef FloMix,7qdFz1dTJqgdVe6NA4F4DP,63,0.879,0.733,11,-3.953,0,0.142,0.216,0.0,0.274,0.913,117.039,147692,4
904,King Von,Demon,3oD8cDM3m7cl3Zc38uxyK4,63,0.792,0.687,8,-7.506,1,0.25,0.16,0.0,0.168,0.356,140.008,133933,4
905,Sydney Rose,Turning Page,2QFyOnJfJ49OnNgMvKXvTM,67,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,218452,4
906,HARDY,A ROCK,3f0i4XGaih1vziceGVZMMl,61,0.557,0.55,6,-8.866,1,0.0753,0.527,0.0,0.078,0.572,160.008,220832,4
907,Ashley McBryde,One Night Standards,47qZzTLLJcuD69AIKnquo4,62,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00709,0.0988,0.611,78.052,190973,4
908,Khalid,Eleven (feat. Summer Walker),18O00Y7yrkJ0pRXm1n21Og,68,0.679,0.408,4,-9.754,0,0.0882,0.133,0.00455,0.23,0.151,129.079,206080,4
909,CORPSE,Cat Girls Are Ruining My Life!,4SPBwOTXgku4QvmRtMEGfW,65,0.644,0.883,1,-6.985,1,0.473,0.0119,0.0,0.377,0.522,164.158,97317,4
